NR_CRT,SIRUTA,JUDET,UAT,TIP_PROPRIETATE,NUMAR_IMOBILE_TEREN,SUPRAFATA_CADASTRATA_HA,SUPRAFATA_UAT_HA,NR_APARTAMENTE
6129,164062,VASLUI,Garceni,extravilan,660,970.8573,5775.47,0
6130,164062,VASLUI,Garceni,intravilan,267,86.3129,5775.47,1
6131,164197,VASLUI,Hoceni,extravilan,2964,2182.0379,9485.72,0
6132,164197,VASLUI,Hoceni,intravilan,602,227.1699,9485.72,7
6133,161829,VASLUI,Husi,extravilan,1947,1931.0987,6436.85,0
6134,161829,VASLUI,Husi,intravilan,4817,738.9349,6436.85,3337
6135,164339,VASLUI,Iana,extravilan,1378,1027.6327,4469.73,0
6136,164339,VASLUI,Iana,intravilan,815,155.5112,4469.73,5
6137,167222,VASLUI,Ibanesti,extravilan,437,643.914,4323.68,0
6138,167222,VASLUI,Ibanesti,intravilan,152,32.7375,4323.68,0
6139,164393,VASLUI,Ivanesti,extravilan,1304,1438.7699,8162.38,0
6140,164393,VASLUI,Ivanesti,intravilan,786,237.0828,8162.38,23
6141,164543,VASLUI,Ivesti,extravilan,557,817.2303,3458.95,0
6142,164543,VASLUI,Ivesti,intravilan,738,147.030955,3458.95,11
6143,164598,VASLUI,Laza,extravilan,474,424.8454,2909.18,0
6144,164598,VASLUI,Laza,intravilan,849,174.4555,2909.18,8
6145,164687,VASLUI,Lipovat,extravilan,1889,1291.1982,7133.33,0
6146,164687,VASLUI,Lipovat,intravilan,905,209.1613,7133.33,10
6147,164749,VASLUI,Lunca Banului,extravilan,4302,3123.2588,8296.84,0
6148,164749,VASLUI,Lunca Banului,intravilan,661,133.3085,8296.84,5
6149,164829,VASLUI,Malusteni,extravilan,198,145.0825,5547.15,0
6150,164829,VASLUI,Malusteni,intravilan,203,59.2895,5547.15,0
6151,164892,VASLUI,Miclesti,extravilan,1655,1504.9107,4325.44,0
6152,164892,VASLUI,Miclesti,intravilan,526,125.0076,4325.44,8
6153,164936,VASLUI,Muntenii de Jos,extravilan,2589,2225.5802,5696.93,0
6154,164936,VASLUI,Muntenii de Jos,intravilan,2038,395.6214,5696.93,41
6155,167302,VASLUI,Muntenii de Sus,extravilan,1303,783.0546,2225.74,0
6156,167302,VASLUI,Muntenii de Sus,intravilan,1148,227.303905,2225.74,0
6157,164981,VASLUI,Murgeni,extravilan,3271,5666.8211,13486.17,0
6158,164981,VASLUI,Murgeni,intravilan,928,347.7209,13486.17,220
6159,161856,VASLUI,Negresti,extravilan,1213,1683.1472,6114.89,0
6160,161856,VASLUI,Negresti,intravilan,1445,327.939,6114.89,695
6161,165069,VASLUI,Oltenesti,extravilan,3976,2575.3888,8224.09,0
6162,165069,VASLUI,Oltenesti,intravilan,547,182.3314,8224.09,3
6163,165130,VASLUI,Osesti,extravilan,2200,1590.2069,5074.53,0
6164,165130,VASLUI,Osesti,intravilan,343,113.8844,5074.53,2
6165,165185,VASLUI,Padureni,extravilan,4265,3286.1618,8910.26,0
6166,165185,VASLUI,Padureni,intravilan,672,172.6016,8910.26,0
6167,165274,VASLUI,Perieni,extravilan,979,2208.0054,6404.94,0
6168,165274,VASLUI,Perieni,intravilan,1090,213.3555,6404.94,5
6169,167311,VASLUI,Pochidia,extravilan,579,1487.6901,4219.4,0
6170,167311,VASLUI,Pochidia,intravilan,379,91.0679,4219.4,0
6171,165416,VASLUI,Pogana,extravilan,691,2171.3527,6020.64,0
6172,165416,VASLUI,Pogana,intravilan,662,221.501,6020.64,2
6173,167259,VASLUI,Pogonesti,extravilan,405,722.7745,2807.51,0
6174,167259,VASLUI,Pogonesti,intravilan,386,79.7567,2807.51,2
6175,165336,VASLUI,Poienesti,extravilan,1784,1087.6059,7004.93,0
6176,165336,VASLUI,Poienesti,intravilan,752,241.0196,7004.93,6
6177,165470,VASLUI,Puiesti,extravilan,616,1638.8722,11801.03,0
6178,165470,VASLUI,Puiesti,intravilan,579,1584.5916,11801.03,16
6179,165611,VASLUI,Pungesti,extravilan,506,1224.9525,7136.11,0
6180,165611,VASLUI,Pungesti,intravilan,511,169.4416,7136.11,8
6181,167320,VASLUI,Puscasi,extravilan,602,239.3758,2974.93,0
6182,167320,VASLUI,Puscasi,intravilan,800,109.4486,2974.93,0
6183,167240,VASLUI,Rafaila,extravilan,153,418.9752,2757.96,0
6184,167240,VASLUI,Rafaila,intravilan,157,41.3372,2757.96,0
6185,165719,VASLUI,Rebricea,extravilan,1910,1917.5695,5623.08,0
6186,165719,VASLUI,Rebricea,intravilan,660,259.7111,5623.08,11
6187,165817,VASLUI,Rosiesti,extravilan,1679,2467.9615,7565.31,0
6188,165817,VASLUI,Rosiesti,intravilan,746,275.3978,7565.31,11
6189,165899,VASLUI,Solesti,extravilan,358,1207.6606,6758.42,0
6190,165899,VASLUI,Solesti,intravilan,536,149.7064,6758.42,0
6191,165979,VASLUI,Stanilesti,extravilan,4414,3760.0145,8973.05,0
6192,165979,VASLUI,Stanilesti,intravilan,1044,393.8126,8973.05,7
6193,166057,VASLUI,Stefan Cel Mare,extravilan,715,682.6114,5105.5,0
6194,166057,VASLUI,Stefan Cel Mare,intravilan,802,208.9583,5105.5,13
6195,166137,VASLUI,Suletea,extravilan,924,803.2269,4954.46,0
6196,166137,VASLUI,Suletea,intravilan,382,102.8577,4954.46,4
6197,166235,VASLUI,Tacuta,extravilan,1359,1705.1822,6024.6,0
6198,166235,VASLUI,Tacuta,intravilan,651,230.2833,6024.6,10
6199,166182,VASLUI,Tanacu,extravilan,963,710.7378,6261.28,0
6200,166182,VASLUI,Tanacu,intravilan,629,133.098908,6261.28,0
6201,166315,VASLUI,Tatarani,extravilan,989,794.0709,7802.1,0
6202,166315,VASLUI,Tatarani,intravilan,482,117.8705,7802.1,0
6203,166413,VASLUI,Todiresti,extravilan,492,903.7739,4103.91,0
6204,166413,VASLUI,Todiresti,intravilan,613,239.934,4103.91,3
6205,166529,VASLUI,Tutova,extravilan,691,1348.57,5067.4,0
6206,166529,VASLUI,Tutova,intravilan,759,172.9787,5067.4,37
6207,166636,VASLUI,Valeni,extravilan,1075,765.859,3981.79,0
6208,166636,VASLUI,Valeni,intravilan,749,134.7602,3981.79,11
6209,161945,VASLUI,Vaslui,extravilan,2557,1860.6195,6800.94,0
6210,161945,VASLUI,Vaslui,intravilan,7943,1337.50711,6800.94,12982
6211,166672,VASLUI,Vetrisoaia,extravilan,3059,4076.6199,7525.72,0
6212,166672,VASLUI,Vetrisoaia,intravilan,698,157.522,7525.72,35
6213,166707,VASLUI,Viisoara,extravilan,3101,3267.9635,4993.76,0
6214,166707,VASLUI,Viisoara,intravilan,277,87.7312,4993.76,5
6215,166770,VASLUI,Vinderei,extravilan,1017,1634.9542,7498.67,0
6216,166770,VASLUI,Vinderei,intravilan,815,225.1377,7498.67,10
6217,166869,VASLUI,Voinesti,extravilan,476,1797.9022,8766.91,0
6218,166869,VASLUI,Voinesti,intravilan,232,202.989,8766.91,0
6219,166985,VASLUI,Vulturesti,extravilan,835,863.6649,3906.95,0
6220,166985,VASLUI,Vulturesti,intravilan,563,148.794,3906.95,5
6221,167035,VASLUI,Vutcani,extravilan,1287,1640.1468,7078.32,0
6222,167035,VASLUI,Vutcani,intravilan,355,98.282,7078.32,4
6223,167071,VASLUI,Zapodeni,extravilan,1971,2326.0561,9721.73,0
6224,167071,VASLUI,Zapodeni,intravilan,700,224.8556,9721.73,2
6225,167179,VASLUI,Zorleni,extravilan,1681,2492.4686,12979.4,0
6226,167179,VASLUI,Zorleni,intravilan,1848,403.1653,12979.4,33
6227,174860,VRANCEA,Adjud,extravilan,3008,2446.0373,6221.88,0
6228,174860,VRANCEA,Adjud,intravilan,3991,642.6565,6221.88,2694
6229,175126,VRANCEA,Andreiasu de Jos,extravilan,200,3570.3926,10305.63,0
6230,175126,VRANCEA,Andreiasu de Jos,intravilan,276,806.6416,10305.63,0
6231,175206,VRANCEA,Balesti,extravilan,1312,1066.3954,3968.5,0
6232,175206,VRANCEA,Balesti,intravilan,493,86.249,3968.5,0
6233,178929,VRANCEA,Biliesti,extravilan,835,391.0204,2140.42,0
6234,178929,VRANCEA,Biliesti,intravilan,704,158.8777,2140.42,2
6235,175260,VRANCEA,Boghesti,extravilan,639,562.3616,5020.6,0
6236,175260,VRANCEA,Boghesti,intravilan,319,118.6614,5020.6,0
6237,175368,VRANCEA,Bolotesti,extravilan,4273,3827.8488,9606.28,0
6238,175368,VRANCEA,Bolotesti,intravilan,2117,419.4456,9606.28,4
6239,175439,VRANCEA,Bordesti,extravilan,775,454.7056,1654.02,0
6240,175439,VRANCEA,Bordesti,intravilan,517,94.5271,1654.02,0
6241,175466,VRANCEA,Brosteni,extravilan,473,311.3015,2763.84,0
6242,175466,VRANCEA,Brosteni,intravilan,683,101.0299,2763.84,0
6243,175224,VRANCEA,Barsesti,extravilan,733,308.7425,2631.49,0
6244,175224,VRANCEA,Barsesti,intravilan,467,56.5548,2631.49,9
6245,175509,VRANCEA,Chiojdeni,extravilan,433,2694.9355,7127.34,0
6246,175509,VRANCEA,Chiojdeni,intravilan,336,297.4495,7127.34,0
6247,175590,VRANCEA,Ciorasti,extravilan,4164,3546.8994,9524.69,0
6248,175590,VRANCEA,Ciorasti,intravilan,895,223.0378,9524.69,5
6249,175787,VRANCEA,Corbita,extravilan,1147,915.3369,5791.02,0
6250,175787,VRANCEA,Corbita,intravilan,510,128.1488,5791.02,8
6251,175885,VRANCEA,Cotesti,extravilan,3479,2233.6073,5066.8,0
6252,175885,VRANCEA,Cotesti,intravilan,1883,388.1586,5066.8,18
6253,174780,VRANCEA,Campineanca,extravilan,2986,1271.7851,2436.11,0
6254,174780,VRANCEA,Campineanca,intravilan,2215,277.3936,2436.11,74
6255,175670,VRANCEA,Campuri,extravilan,738,3588.7049,8585.17,0
6256,175670,VRANCEA,Campuri,intravilan,807,140.1006,8585.17,19
6257,175732,VRANCEA,Carligele,extravilan,3565,1597.2456,4075.09,0
6258,175732,VRANCEA,Carligele,intravilan,1379,271.6243,4075.09,2
6259,175938,VRANCEA,Dumbraveni,extravilan,4621,1807.1758,3259.29,0
6260,175938,VRANCEA,Dumbraveni,intravilan,1772,351.9711,3259.29,10
6261,175983,VRANCEA,Dumitresti,extravilan,908,1544.412,8787.33,0
6262,175983,VRANCEA,Dumitresti,intravilan,1004,295.0198,8787.33,10
6263,176150,VRANCEA,Fitionesti,extravilan,1400,1003.6062,7920.91,0
6264,176150,VRANCEA,Fitionesti,intravilan,630,155.7408,7920.91,0
6265,174744,VRANCEA,Focsani,extravilan,2178,1550.6565,4729.78,0
6266,174744,VRANCEA,Focsani,intravilan,10132,1503.4558,4729.78,13545
6267,176212,VRANCEA,Garoafa,extravilan,3706,4071.7658,7132.79,0
6268,176212,VRANCEA,Garoafa,intravilan,1917,408.283,7132.79,20
6269,174824,VRANCEA,Golesti,extravilan,794,531.0341,1312.53,0
6270,174824,VRANCEA,Golesti,intravilan,2392,348.4202,1312.53,18
6271,178938,VRANCEA,Gologanu,extravilan,655,759.973,3843.69,0
6272,178938,VRANCEA,Gologanu,intravilan,737,159.1585,3843.69,4
6273,176301,VRANCEA,Gugesti,extravilan,1750,1578.7327,3589.2,0
6274,176301,VRANCEA,Gugesti,intravilan,1474,206.066,3589.2,200
6275,176338,VRANCEA,Gura Calitei,extravilan,513,5552.4632,11374.56,0
6276,176338,VRANCEA,Gura Calitei,intravilan,740,652.463,11374.56,2
